id,ACTION
46970,0.937
46971,0.933
46972,0.989
46973,0.989
46974,1
46975,1
46976,1
46977,0.993
46978,0.999
46979,1
46980,0.996
46981,0.989
46982,0.999
46983,0.963
46984,0.614
46985,1
46986,1
46987,1
46988,0.842
46989,0.998
46990,1
46991,0.971
46992,1
46993,0.988
46994,1
46995,1
46996,0.904
46997,0.978
46998,1
46999,1
47000,0.995
47001,1
47002,1
47003,1
47004,1
47005,1
47006,1
47007,0.999
47008,1
47009,0.998
47010,0.998
47011,1
47012,1
47013,0.961
47014,0.994
47015,1
47016,0.998
47017,1
47018,1
47019,0.998
47020,0.999
47021,1
47022,1
47023,1
47024,0.999
47025,1
47026,1
47027,0.999
47028,0.992
47029,0.831
47030,0.998
47031,1
47032,0.999
47033,0.968
47034,1
47035,0.998
47036,0.983
47037,1
47038,1
47039,1
47040,0.99
47041,0.999
47042,0.566
47043,1
47044,0.981
47045,1
47046,1
47047,1
47048,1
47049,0.999
47050,1
47051,1
47052,0.992
47053,1
47054,0.082
47055,1
47056,0.273
47057,1
47058,1
47059,1
47060,1
47061,1
47062,0.999
47063,1
47064,0.999
47065,0.961
47066,1
47067,1
47068,1
47069,1
47070,0.995
47071,0.467
47072,1
47073,1
47074,1
47075,0.997
47076,0.957
47077,0.976
47078,0.984
47079,0.999
47080,1
47081,0.999
47082,1
47083,1
47084,0.998
47085,1
47086,1
47087,1
47088,0.974
47089,1
47090,1
47091,0.986
47092,0.995
47093,1
47094,1
47095,0.998
47096,0.999
47097,1
47098,1
47099,1
47100,1
47101,0.999
47102,0.995
47103,0.995
47104,1
47105,0.95
47106,1
47107,1
47108,0.206
47109,1
47110,0.987
47111,1
47112,0.999
47113,1
47114,0.973
47115,1
47116,1
47117,1
47118,0.959
47119,1
47120,1
47121,1
47122,1
47123,0.954
47124,1
47125,1
47126,1
47127,1
47128,0.998
47129,0.988
47130,1
47131,1
47132,1
47133,0.999
47134,0.476
47135,0.913
47136,1
47137,1
47138,1
47139,1
47140,0.996
47141,1
47142,1
47143,0.985
47144,1
47145,0.282
47146,1
47147,0.999
47148,1
47149,1
47150,0.9
47151,0.991
47152,1
47153,1
47154,0.956
47155,1
47156,0.94
47157,1
47158,0.942
47159,1
47160,1
47161,0.697
47162,0.793
47163,1
47164,1
47165,1
47166,1
47167,0.999
47168,1
47169,1
47170,1
47171,0.916
47172,0.997
47173,1
47174,1
47175,1
47176,0.995
47177,0.993
47178,0.55
47179,1
47180,0.946
47181,1
47182,1
47183,1
47184,1
47185,0.994
47186,0.999
47187,1
47188,1
47189,1
47190,0.996
47191,0.999
47192,0.027
47193,1
47194,0.97
47195,0.996
47196,1
47197,1
47198,1
47199,1
47200,0.993
47201,0.993
47202,1
47203,1
47204,0.999
47205,0.995
47206,0.954
47207,1
47208,1
47209,0.993
47210,0.999
47211,0.999
47212,1
47213,0.79
47214,1
47215,1
47216,0.989
47217,0.999
47218,0.995
47219,0.822
47220,1
47221,0.924
47222,1
47223,0.999
47224,0.827
47225,1
47226,1
47227,1
47228,1
47229,1
47230,1
47231,1
47232,0.943
47233,1
47234,1
47235,0.999
47236,1
47237,1
47238,0.986
47239,1
47240,0.978
47241,0.916
47242,0.999
47243,0.999
47244,0.999
47245,0.977
47246,1
47247,1
47248,0.999
47249,0.972
47250,1
47251,1
47252,1
47253,1
47254,1
47255,0.949
47256,1
47257,0.998
47258,0.998
47259,0.991
47260,1
47261,1
47262,0.649
47263,0.984
47264,0.993
47265,1
47266,0.946
47267,0.987
47268,0.999
47269,1
47270,0.999
47271,1
47272,0.988
47273,1
47274,0.989
47275,1
47276,0.147
47277,0.962
47278,0.986
47279,1
47280,1
47281,0.995
47282,1
47283,1
47284,1
47285,0.997
47286,1
47287,0.561
47288,1
47289,1
47290,1
47291,0.997
47292,0.985
47293,1
47294,1
47295,0.742
47296,1
47297,1
47298,0.999
47299,1
47300,0.999
47301,0.553
47302,1
47303,1
47304,1
47305,0.844
47306,1
47307,0.998
47308,0.998
47309,1
47310,0.998
47311,0.959
47312,1
47313,0.998
47314,1
47315,1
47316,0.964
47317,1
47318,1
47319,0.999
47320,1
47321,1
47322,0.999
47323,0.999
47324,0.999
47325,1
47326,1
47327,1
47328,0.966
47329,0.998
47330,0.999
47331,0.875
47332,0.019
47333,0.948
47334,0.999
47335,1
47336,0.998
47337,1
47338,0.999
47339,1
47340,0.996
47341,0.055
47342,0.997
47343,1
47344,1
47345,0.748
47346,0.994
47347,0.943
47348,1
47349,1
47350,1
47351,1
47352,1
47353,0.692
47354,0.631
47355,1
47356,0.993
47357,0.995
47358,1
47359,1
47360,1
47361,0.286
47362,0.995
47363,1
47364,0.157
47365,0.935
47366,1
47367,0.98
47368,0.999
47369,0.955
47370,1
47371,1
47372,0.999
47373,1
47374,0.999
47375,0.992
47376,1
47377,1
47378,0.765
47379,0.99
47380,1
47381,0.999
47382,0.999
47383,0.999
47384,0.997
47385,0.667
47386,0.792
47387,0.999
47388,0.578
47389,1
47390,1
47391,0.962
47392,1
47393,0.999
47394,0.971
47395,0.965
47396,0.986
47397,0.952
47398,1
47399,1
47400,0.997
47401,0.996
47402,0.981
47403,0.999
47404,1
47405,0.995
47406,1
47407,0.998
47408,0.999
47409,0.862
47410,1
47411,0.996
47412,1
47413,0.992
47414,0.997
47415,1
47416,0.944
47417,0.962
47418,1
47419,1
47420,1
47421,1
47422,1
47423,0.997
47424,1
47425,1
47426,0.999
47427,1
47428,1
47429,1
47430,1
47431,1
47432,1
47433,1
47434,1
47435,0.966
47436,1
47437,0.999
47438,1
47439,0.996
47440,1
47441,1
47442,0.82
47443,1
47444,1
47445,1
47446,0.999
47447,1
47448,1
47449,0.974
47450,1
47451,1
47452,1
47453,1
47454,0.995
47455,0.998
47456,1
47457,0.999
47458,1
47459,0.934
47460,1
47461,1
47462,1
47463,0.996
47464,0.999
47465,0.979
47466,1
47467,0.999
47468,0.994
47469,1
47470,1
47471,0.999
47472,0.998
47473,0.999
47474,0.936
47475,0.999
47476,0.968
47477,0.997
47478,0.901
47479,1
47480,0.995
47481,1
47482,1
47483,1
47484,1
47485,1
47486,0.946
47487,1
47488,1
47489,0.883
47490,0.997
47491,0.998
47492,0.98
47493,0.994
47494,1
47495,0.967
47496,1
47497,0.981
47498,0.999
47499,1
47500,1
47501,1
47502,0.957
47503,0.999
47504,0.993
47505,1
47506,1
47507,1
47508,0.913
47509,1
47510,1
47511,1
47512,0.971
47513,1
47514,1
47515,0.962
47516,1
47517,1
47518,0.997
47519,0.994
47520,0.995
47521,1
47522,1
47523,0.766
47524,1
47525,1
47526,1
47527,0.998
47528,1
47529,0.956
47530,1
47531,1
47532,0.999
47533,1
47534,0.998
47535,1
47536,0.999
47537,0.906
47538,0.999
47539,1
47540,1
47541,0.988
47542,1
47543,1
47544,1
47545,0.697
47546,1
47547,0.468
47548,1
47549,1
47550,1
47551,0.998
47552,1
47553,1
47554,0.956
47555,1
47556,0.983
47557,1
47558,1
47559,0.91
47560,0.996
47561,0.687
47562,0.741
47563,1
47564,1
47565,1
47566,1
47567,1
47568,0.999
47569,0.994
47570,1
47571,0.996
47572,1
47573,1
47574,0.999
47575,0.988
47576,0.997
47577,0.999
47578,1
47579,1
47580,0.962
47581,0.999
47582,1
47583,1
47584,1
47585,1
47586,0.974
47587,1
47588,1
47589,0.999
47590,1
47591,1
47592,1
47593,1
47594,1
47595,1
47596,1
47597,1
47598,0.997
47599,0.968
47600,0.999
47601,0.472
47602,0.998
47603,1
47604,0.979
47605,1
47606,0.999
47607,0.486
47608,0.993
47609,0.983
47610,1
47611,1
47612,1
47613,1
47614,0.867
47615,1
47616,0.955
47617,0.989
47618,1
47619,0.998
47620,1
47621,0.993
47622,1
47623,0.941
47624,1
47625,1
47626,1
47627,0.799
47628,0.984
47629,0.999
47630,1
47631,0.999
47632,0.991
47633,1
47634,0.993
47635,0.4
47636,0.999
47637,0.968
47638,1
47639,1
47640,1
47641,0.998
47642,1
47643,1
47644,0.998
47645,0.922
47646,1
47647,1
47648,0.982
47649,1
47650,1
47651,1
47652,0.037
47653,0.986
47654,0.937
47655,0.923
47656,1
47657,0.999
47658,1
47659,1
47660,1
47661,1
47662,0.987
47663,1
47664,1
47665,0.998
47666,1
47667,0.998
47668,0.908
47669,1
47670,1
47671,1
47672,1
47673,0.971
47674,1
47675,1
47676,0.995
47677,0.999
47678,0.364
47679,0.987
47680,1
47681,1
47682,0.974
47683,0.98
47684,1
47685,1
47686,0.985
47687,1
47688,1
47689,0.993
47690,0.999
47691,0.999
47692,0.997
47693,1
47694,1
47695,0.998
47696,0.985
47697,0.949
47698,1
47699,1
47700,1
47701,0.994
47702,0.998
47703,1
47704,0.905
47705,1
47706,1
47707,1
47708,1
47709,0.993
47710,1
47711,1
47712,0.985
47713,0.999
47714,0.999
47715,0.967
47716,1
47717,0.836
47718,0.966
47719,1
47720,0.985
47721,1
47722,0.996
47723,0.81
47724,1
47725,1
47726,1
47727,1
47728,1
47729,0.975
47730,0.998
47731,0.999
47732,1
47733,1
47734,1
47735,1
47736,0.786
47737,1
47738,1
47739,0.999
47740,1
47741,1
47742,1
47743,1
47744,0.48
47745,1
47746,1
47747,0.754
47748,1
47749,1
47750,0.982
47751,0.999
47752,1
47753,1
47754,0.835
47755,1
47756,0.461
47757,0.994
47758,0.819
47759,0.871
47760,1
47761,1
47762,0.951
47763,0.999
47764,1
47765,1
47766,0.108
47767,1
47768,1
47769,0.948
47770,1
47771,0.99
47772,0.997
47773,1
47774,1
47775,0.995
47776,1
47777,1
47778,0.652
47779,0.998
47780,0.999
47781,0.674
47782,1
47783,0.156
47784,1
47785,1
47786,0.341
47787,1
47788,0.983
47789,1
47790,0.999
47791,1
47792,1
47793,0.999
47794,0.999
47795,0.988
47796,0.999
47797,0.902
47798,0.995
47799,1
47800,0.999
47801,1
47802,1
47803,0.998
47804,0.983
47805,0.781
47806,1
47807,0.999
47808,0.999
47809,1
47810,1
47811,1
47812,0.998
47813,0.954
47814,1
47815,1
47816,1
47817,1
47818,0.999
47819,0.966
47820,1
47821,1
47822,0.992
47823,1
47824,1
47825,1
47826,1
47827,1
47828,1
47829,0.988
47830,1
47831,0.999
47832,1
47833,1
47834,0.983
47835,0.998
47836,0.994
47837,1
47838,1
47839,1
47840,1
47841,1
47842,1
47843,0.999
47844,0.999
47845,0.024
47846,1
47847,1
47848,0.998
47849,1
47850,0.999
47851,1
47852,0.991
47853,1
47854,0.991
47855,0.794
47856,1
47857,1
47858,0.993
47859,1
47860,0.999
47861,0.997
47862,1
47863,1
47864,1
47865,1
47866,0.999
47867,0.997
47868,0.999
47869,1
47870,1
47871,1
47872,1
47873,1
47874,1
47875,1
47876,0.566
47877,1
47878,0.926
47879,1
47880,1
47881,0.994
47882,0.998
47883,0.637
47884,1
47885,1
47886,1
47887,1
47888,0.993
47889,0.99
47890,1
47891,0.992
47892,0.817
47893,1
47894,1
47895,1
47896,1
47897,1
47898,1
47899,0.994
47900,1
47901,0.252
47902,0.973
47903,1
47904,1
47905,1
47906,0.97
47907,1
47908,1
47909,0.998
47910,1
47911,0.985
47912,0.951
47913,0.994
47914,1
47915,0.998
47916,1
47917,0.999
47918,1
47919,0.998
47920,0.999
47921,0.998
47922,0.997
47923,0.989
47924,1
47925,0.993
47926,1
47927,0.924
47928,0.113
47929,0.994
47930,0.999
47931,0.998
47932,1
47933,0.987
47934,1
47935,1
47936,0.972
47937,1
47938,0.997
47939,1
47940,0.007
47941,0.998
47942,0.999
47943,1
47944,1
47945,0.451
47946,1
47947,1
47948,1
47949,1
47950,0.999
47951,0.989
47952,1
47953,1
47954,1
47955,1
47956,0.994
47957,0.984
47958,0.962
47959,0.967
47960,1
47961,1
47962,1
47963,0.999
47964,0.996
47965,0.94
47966,1
47967,1
47968,1
47969,0.995
47970,1
47971,0.795
47972,0.999
47973,1
47974,1
47975,1
47976,0.998
47977,1
47978,1
47979,0.999
47980,1
47981,0.998
47982,0.993
47983,0.944
47984,1
47985,0.996
47986,0.989
47987,1
47988,1
47989,0.499
47990,0.92
47991,0.997
47992,1
47993,0.997
47994,1
47995,1
47996,1
47997,0.391
47998,1
47999,1
48000,0.999
48001,1
48002,1
48003,0.957
48004,1
48005,0.881
48006,0.172
48007,1
48008,0.991
48009,0.89
48010,0.987
48011,0.907
48012,0.995
48013,0.889
48014,1
48015,1
48016,1
48017,1
48018,0.962
48019,1
48020,1
48021,0.995
48022,1
48023,1
48024,1
48025,1
48026,0.996
48027,0.179
48028,1
48029,1
48030,1
48031,1
48032,0.999
48033,0.885
48034,1
48035,0.999
48036,0.98
48037,1
48038,1
48039,0.94
48040,1
48041,1
48042,0.995
48043,0.997
48044,0.998
48045,1
48046,0.952
48047,1
48048,1
48049,1
48050,1
48051,0.775
48052,0.994
48053,1
48054,0.999
48055,0.998
48056,0.962
48057,1
48058,1
48059,1
48060,0.998
48061,1
48062,1
48063,0.999
48064,0.995
48065,1
48066,0.531
48067,0.997
48068,1
48069,0.999
48070,0.999
48071,1
48072,0.992
48073,1
48074,1
48075,0.998
48076,0.954
48077,0.981
48078,0.999
48079,0.997
48080,0.998
48081,0.999
48082,1
48083,1
48084,1
48085,0.926
48086,1
48087,1
48088,1
48089,1
48090,0.999
48091,1
48092,0.918
48093,1
48094,0.079
48095,0.985
48096,0.999
48097,0.999
48098,1
48099,1
48100,1
48101,0.904
48102,1
48103,0.313
48104,1
48105,1
48106,0.979
48107,1
48108,1
48109,0.999
48110,0.673
48111,1
48112,1
48113,1
48114,0.999
48115,1
48116,1
48117,1
48118,1
48119,0.667
48120,0.999
48121,0.988
48122,1
48123,1
48124,0.975
48125,1
48126,1
48127,0.999
48128,0.962
48129,0.999
48130,1
48131,1
48132,0.999
48133,1
48134,0.867
48135,0.999
48136,1
48137,0.255
48138,1
48139,1
48140,1
48141,0.999
48142,1
48143,1
48144,1
48145,1
48146,1
48147,0.953
48148,0.997
48149,0.996
48150,1
48151,0.981
48152,0.83
48153,0.999
48154,0.995
48155,1
48156,1
48157,1
48158,1
48159,1
48160,1
48161,0.996
48162,1
48163,0.998
48164,0.999
48165,0.709
48166,0.999
48167,1
48168,0.889
48169,0.831
48170,0.822
48171,0.939
48172,0.967
48173,1
48174,0.284
48175,1
48176,0.998
48177,0.971
48178,0.784
48179,1
48180,1
48181,1
48182,1
48183,1
48184,0.984
48185,0.781
48186,0.712
48187,1
48188,0.967
48189,1
48190,0.998
48191,0.999
48192,0.998
48193,0.95
48194,1
48195,1
48196,1
48197,1
48198,1
48199,1
48200,0.994
48201,0.953
48202,0.047
48203,1
48204,0.999
48205,0.722
48206,0.74
48207,0.997
48208,1
48209,1
48210,0.982
48211,1
48212,1
48213,0.994
48214,0.126
48215,1
48216,1
48217,1
48218,0.996
48219,0.977
48220,1
48221,1
48222,1
48223,1
48224,1
48225,1
48226,0.969
48227,0.996
48228,0.99
48229,1
48230,1
48231,1
48232,0.995
48233,0.999
48234,1
48235,1
48236,0.997
48237,1
48238,0.721
48239,1
48240,0.997
48241,1
48242,1
48243,0.997
48244,1
48245,0.995
48246,1
48247,1
48248,1
48249,0.997
48250,1
48251,1
48252,0.773
48253,0.12
48254,0.989
48255,1
48256,0.999
48257,0.989
48258,0.998
48259,0.935
48260,0.922
48261,1
48262,0.992
48263,0.998
48264,1
48265,0.989
48266,0.243
48267,0.426
48268,0.999
48269,1
48270,0.999
48271,0.999
48272,1
48273,1
48274,0.975
48275,1
48276,1
48277,0.999
48278,0.994
48279,0.986
48280,1
48281,1
48282,0.982
48283,1
48284,0.992
48285,1
48286,1
48287,0.926
48288,1
48289,0.998
48290,1
48291,1
48292,0.999
48293,1
48294,0.986
48295,1
48296,0.995
48297,1
48298,0.104
48299,0.991
48300,1
48301,1
48302,1
48303,0.995
48304,0.711
48305,1
48306,0.999
48307,0.978
48308,0.995
48309,0.993
48310,0.755
48311,0.99
48312,0.914
48313,1
48314,1
48315,0.999
48316,1
48317,1
48318,0.998
48319,1
48320,0.999
48321,0.995
48322,0.998
48323,1
48324,0.952
48325,1
48326,1
48327,0.994
48328,1
48329,1
48330,1
48331,1
48332,0.999
48333,1
48334,1
48335,1
48336,0.998
48337,0.989
48338,1
48339,1
48340,1
48341,1
48342,0.997
48343,1
48344,1
48345,0.914
48346,0.997
48347,0.37
48348,1
48349,1
48350,1
48351,1
48352,1
48353,0.99
48354,1
48355,1
48356,1
48357,0.985
48358,1
48359,0.999
48360,1
48361,1
48362,0.999
48363,0.382
48364,1
48365,1
48366,0.985
48367,0.824
48368,0.464
48369,1
48370,1
48371,0.991
48372,1
48373,1
48374,1
48375,1
48376,1
48377,0.197
48378,0.254
48379,1
48380,0.946
48381,1
48382,0.996
48383,1
48384,0.965
48385,0.994
48386,0.966
48387,1
48388,0.994
48389,1
48390,0.236
48391,1
48392,0.975
48393,1
48394,0.997
48395,1
48396,1
48397,0.996
48398,1
48399,1
48400,0.984
48401,1
48402,1
48403,1
48404,0.794
48405,1
48406,0.999
48407,1
48408,0.995
48409,1
48410,0.999
48411,0.979
48412,1
48413,0.846
48414,0.992
48415,0.999
48416,1
48417,0.998
48418,0.999
48419,1
48420,1
48421,1
48422,1
48423,0.998
48424,0.998
48425,0.884
48426,1
48427,1
48428,0.976
48429,0.999
48430,1
48431,0.999
48432,0.952
48433,0.991
48434,0.998
48435,0.988
48436,0.997
48437,0.579
48438,1
48439,0.987
48440,1
48441,1
48442,0.998
48443,1
48444,1
48445,0.998
48446,0.953
48447,1
48448,1
48449,0.76
48450,1
48451,0.992
48452,0.463
48453,0.999
48454,0.99
48455,1
48456,0.991
48457,1
48458,0.999
48459,1
48460,0.993
48461,1
48462,1
48463,1
48464,0.999
48465,0.996
48466,0.07
48467,0.999
48468,1
48469,0.875
48470,1
48471,0.999
48472,1
48473,1
48474,0.976
48475,1
48476,0.999
48477,1
48478,0.997
48479,1
48480,0.979
48481,1
48482,1
48483,1
48484,1
48485,0.985
48486,1
48487,0.987
48488,1
48489,0.997
48490,1
48491,1
48492,0.997
48493,1
48494,0.99
48495,0.999
48496,1
48497,1
48498,0.997
48499,0.997
48500,1
48501,1
48502,0.403
48503,0.421
48504,1
48505,0.981
48506,0.999
48507,1
48508,0.999
48509,1
48510,1
48511,0.999
48512,0.999
48513,0.992
48514,0.986
48515,0.982
48516,0.997
48517,0.999
48518,1
48519,0.924
48520,1
48521,0.993
48522,0.999
48523,0.996
48524,0.494
48525,0.988
48526,1
48527,0.999
48528,0.992
48529,1
48530,0.997
48531,0.999
48532,0.999
48533,1
48534,0.912
48535,0.916
48536,0.984
48537,1
48538,1
48539,0.997
48540,0.086
48541,1
48542,0.944
48543,1
48544,1
48545,1
48546,1
48547,1
48548,1
48549,1
48550,0.897
48551,0.994
48552,1
48553,1
48554,1
48555,0.984
48556,1
48557,1
48558,1
48559,0.933
48560,1
48561,1
48562,0.998
48563,0.993
48564,1
48565,0.894
48566,1
48567,0.998
48568,0.999
48569,0.999
48570,1
48571,0.986
48572,1
48573,1
48574,0.998
48575,0.998
48576,1
48577,0.826
48578,1
48579,1
48580,1
48581,0.988
48582,0.997
48583,1
48584,0.987
48585,0.997
48586,1
48587,0.997
48588,0.999
48589,1
48590,0.972
48591,0.958
48592,0.988
48593,0.998
48594,1
48595,1
48596,1
48597,0.481
48598,1
48599,1
48600,1
48601,0.998
48602,0.998
48603,0.998
48604,1
48605,0.994
48606,1
48607,0.675
48608,0.973
48609,0.991
48610,1
48611,0.996
48612,1
48613,1
48614,1
48615,1
48616,1
48617,0.978
48618,0.967
48619,1
48620,0.998
48621,1
48622,1
48623,1
48624,1
48625,1
48626,1
48627,1
48628,0.999
48629,0.961
48630,1
48631,1
48632,0.999
48633,1
48634,0.996
48635,0.974
48636,1
48637,0.998
48638,0.992
48639,1
48640,1
48641,0.992
48642,0.999
48643,1
48644,1
48645,1
48646,1
48647,1
48648,1
48649,0.998
48650,0.999
48651,1
48652,1
48653,1
48654,1
48655,1
48656,0.999
48657,0.997
48658,0.996
48659,0.985
48660,0.977
48661,0.88
48662,1
48663,1
48664,1
48665,1
48666,1
48667,1
48668,1
48669,1
48670,0.996
48671,0.999
48672,1
48673,1
48674,0.912
48675,1
48676,1
48677,0.996
48678,1
48679,0.999
48680,1
48681,0.984
48682,1
48683,0.982
48684,1
48685,1
48686,0.998
48687,0.924
48688,1
48689,1
48690,1
48691,0.941
48692,1
48693,1
48694,0.997
48695,0.92
48696,0.993
48697,0.998
48698,0.998
48699,1
48700,1
48701,1
48702,1
48703,0.995
48704,0.999
48705,1
48706,1
48707,0.996
48708,0.982
48709,1
48710,1
48711,0.971
48712,0.944
48713,0.863
48714,1
48715,0.987
48716,0.825
48717,1
48718,0.252
48719,1
48720,0.856
48721,1
48722,0.972
48723,1
48724,0.999
48725,0.999
48726,0.999
48727,0.998
48728,1
48729,1
48730,0.994
48731,1
48732,0.998
48733,0.999
48734,1
48735,1
48736,0.939
48737,1
48738,1
48739,1
48740,0.989
48741,0.992
48742,1
48743,0.998
48744,1
48745,1
48746,1
48747,1
48748,1
48749,0.999
48750,1
48751,1
48752,0.996
48753,0.986
48754,1
48755,0.417
48756,0.99
48757,1
48758,0.972
48759,1
48760,1
48761,1
48762,1
48763,0.994
48764,0.139
48765,1
48766,0.999
48767,0.989
48768,0.938
48769,1
48770,1
48771,1
48772,0.999
48773,1
48774,0.999
48775,1
48776,0.998
48777,1
48778,0.995
48779,1
48780,0.917
48781,1
48782,0.96
48783,0.986
48784,0.999
48785,1
48786,1
48787,0.972
48788,1
48789,0.997
48790,1
48791,0.99
48792,1
48793,0.997
48794,0.999
48795,0.999
48796,1
48797,1
48798,1
48799,0.999
48800,0.992
48801,1
48802,1
48803,1
48804,0.985
48805,0.998
48806,1
48807,0.994
48808,1
48809,1
48810,1
48811,1
48812,0.549
48813,1
48814,0.429
48815,1
48816,1
48817,1
48818,0.994
48819,0.063
48820,0.995
48821,1
48822,0.999
48823,0.967
48824,0.982
48825,1
48826,0.998
48827,0.998
48828,0.999
48829,0.999
48830,1
48831,0.999
48832,1
48833,1
48834,0.217
48835,0.882
48836,1
48837,1
48838,0.977
48839,0.793
48840,1
48841,0.987
48842,1
48843,0.996
48844,1
48845,0.991
48846,1
48847,1
48848,0.996
48849,0.027
48850,0.997
48851,1
48852,0.995
48853,1
48854,0.989
48855,1
48856,1
48857,1
48858,0.416
48859,0.967
48860,0.986
48861,0.883
48862,1
48863,1
48864,0.989
48865,0.986
48866,1
48867,1
48868,1
48869,1
48870,1
48871,0.753
48872,1
48873,0.999
48874,0.745
48875,1
48876,0.987
48877,1
48878,1
48879,1
48880,1
48881,1
48882,1
48883,1
48884,0.971
48885,0.999
48886,1
48887,1
48888,0.999
48889,1
48890,1
48891,0.999
48892,0.996
48893,1
48894,0.999
48895,1
48896,0.992
48897,1
48898,1
48899,1
48900,0.977
48901,0.999
48902,1
48903,1
48904,0.994
48905,0.982
48906,0.992
48907,0.992
48908,1
48909,1
48910,1
48911,0.997
48912,0.994
48913,1
48914,0.968
48915,0.998
48916,0.999
48917,0.997
48918,0.973
48919,0.984
48920,0.984
48921,0.919
48922,1
48923,1
48924,0.998
48925,0.94
48926,1
48927,0.994
48928,1
48929,0.994
48930,1
48931,1
48932,0.999
48933,1
48934,1
48935,1
48936,1
48937,0.993
48938,1
48939,0.996
48940,0.995
48941,0.987
48942,1
48943,0.999
48944,0.999
48945,0.995
48946,0.997
48947,1
48948,0.993
48949,0.996
48950,1
48951,0.986
48952,0.998
48953,0.992
48954,1
48955,0.526
48956,1
48957,1
48958,0.999
48959,1
48960,0.997
48961,0.136
48962,0.987
48963,1
48964,0.978
48965,0.991
48966,0.99
48967,0.999
48968,0.991
48969,1
48970,1
48971,0.995
48972,1
48973,0.574
48974,1
48975,1
48976,0.945
48977,0.991
48978,1
48979,0.999
48980,0.999
48981,0.999
48982,0.999
48983,0.479
48984,1
48985,0.996
48986,0.989
48987,0.999
48988,1
48989,1
48990,0.998
48991,1
48992,1
48993,0.999
48994,0.191
48995,0.999
48996,0.915
48997,1
48998,1
48999,1
49000,0.999
49001,1
49002,1
49003,0.98
49004,1
49005,0.991
49006,1
49007,0.892
49008,1
49009,1
49010,0.983
49011,0.929
49012,0.849
49013,1
49014,1
49015,1
49016,0.973
49017,1
49018,0.999
49019,0.985
49020,1
49021,1
49022,1
49023,0.9
49024,1
49025,0.999
49026,1
49027,1
49028,0.942
49029,0.939
49030,0.993
49031,1
49032,0.931
49033,1
49034,0.988
49035,0.996
49036,1
49037,1
49038,0.998
49039,1
49040,0.942
49041,1
49042,0.999
49043,1
49044,0.46
49045,1
49046,0.818
49047,0.998
49048,1
49049,1
49050,1
49051,1
49052,0.997
49053,1
49054,0.998
49055,1
49056,0.997
49057,1
49058,0.995
49059,0.835
49060,1
49061,1
49062,1
49063,1
49064,0.996
49065,0.989
49066,1
49067,1
49068,1
49069,1
49070,1
49071,1
49072,1
49073,1
49074,0.989
49075,0.592
49076,1
49077,0.998
49078,0.994
49079,0.999
49080,1
49081,0.257
49082,1
49083,0.997
49084,1
49085,0.795
49086,1
49087,0.988
49088,1
49089,0.984
49090,0.503
49091,1
49092,0.847
49093,1
49094,0.996
49095,0.993
49096,0.89
49097,1
49098,1
49099,0.812
49100,0.963
49101,0.976
49102,1
49103,0.999
49104,1
49105,0.971
49106,0.996
49107,1
49108,1
49109,0.832
49110,1
49111,0.921
49112,1
49113,0.995
49114,1
49115,1
49116,0.999
49117,1
49118,0.999
49119,1
49120,0.961
49121,1
49122,1
49123,1
49124,1
49125,1
49126,0.975
49127,1
49128,0.954
49129,1
49130,0.981
49131,0.994
49132,0.994
49133,1
49134,0.695
49135,1
49136,1
49137,0.989
49138,0.958
49139,0.969
49140,1
49141,0.999
49142,0.576
49143,0.941
49144,0.949
49145,0.921
49146,0.932
49147,1
49148,1
49149,0.616
49150,1
49151,1
49152,0.999
49153,1
49154,1
49155,0.996
49156,0.998
49157,0.996
49158,1
49159,0.992
49160,1
49161,0.939
49162,1
49163,1
49164,1
49165,0.999
49166,0.673
49167,0.999
49168,0.999
49169,0.977
49170,0.999
49171,0.192
49172,1
49173,1
49174,0.448
49175,1
49176,1
49177,0.994
49178,0.995
49179,0.883
49180,1
49181,1
49182,1
49183,1
49184,1
49185,1
49186,1
49187,1
49188,0.999
49189,0.851
49190,1
49191,1
49192,1
49193,1
49194,1
49195,0.989
49196,1
49197,1
49198,0.998
49199,1
49200,1
49201,0.986
49202,1
49203,0.438
49204,0.996
49205,1
49206,1
49207,1
49208,0.991
49209,1
49210,0.813
49211,0.999
49212,1
49213,1
49214,0.984
49215,0.928
49216,0.944
49217,0.989
49218,0.961
49219,0.999
49220,1
49221,0.058
49222,0.995
49223,1
49224,1
49225,0.999
49226,0.998
49227,0.655
49228,1
49229,1
49230,0.999
49231,1
49232,0.986
49233,0.998
49234,0.987
49235,0.999
49236,1
49237,1
49238,0.97
49239,1
49240,1
49241,0.987
49242,0.997
49243,0.994
49244,0.998
49245,1
49246,0.988
49247,0.976
49248,1
49249,1
49250,0.735
49251,1
49252,0.95
49253,0.631
49254,1
49255,1
49256,0.995
49257,0.999
49258,0.999
49259,1
49260,0.986
49261,1
49262,0.998
49263,0.999
49264,1
49265,0.996
49266,0.05
49267,0.998
49268,1
49269,1
49270,1
49271,0.999
49272,1
49273,0.936
49274,1
49275,0.998
49276,0.933
49277,1
49278,1
49279,1
49280,0.874
49281,1
49282,0.984
49283,1
49284,1
49285,0.927
49286,1
49287,1
49288,0.999
49289,1
49290,1
49291,1
49292,0.997
49293,0.405
49294,1
49295,1
49296,0.914
49297,1
49298,1
49299,0.998
49300,0.765
49301,1
49302,1
49303,1
49304,0.997
49305,1
49306,1
49307,0.959
49308,0.984
49309,0.981
49310,0.998
49311,0.984
